"","county","weave_ct2010","Educ_HS_GradRateF","Educ_HS_CCRPI_ScoreF","Educ_pcExceeding_3Grade_ReadingF","Educ_pc_Exceeding_8Grade_MathF","Health_pcLBW_BirthsF","Health_pc_Under18_no_Health_InsF","Income_pcUnder18_in_povF","Income_pcFam_below200pc_povF","Income_pcHH_HousingBurdenF","Birth_to_Moms_noHSF","Educ_pc_postsecF","Educ_pcAdults_no_HSF","Health_pcAdults_no_Health_InsF","Income_Unemployment_rateF"
"67","Clayton",13063040609,-0.673046164566402,-0.908750389059063,-0.346839351481981,-0.671827214546589,-0.759366775069957,-0.0114617950150647,1.11364483890586,0.717564423065519,0.670058848839463,-0.25389466482193,-0.62552884650537,0.388445920189092,0.244157266868975,-0.116410686125044
"68","Clayton",13063040611,-0.817855262047563,-1.19552580293843,-0.562484019354317,-1.00670648272858,0.0620042633091711,-1.36059428412668,-1.43357052260156,-1.55704149469651,-0.388379321995483,-1.74130529462232,-0.869795206321631,-1.98746268270355,-1.66610588052747,-1.42169111152711
"69","Clayton",13063040612,-0.638973435747305,-0.899191208596417,-0.231828861950069,-1.08643964181953,-0.545096069405837,-1.10987054721213,-1.59936560530323,-0.969887255621276,-1.03264603467762,-0.684905699593634,-0.324893326731513,-0.938360182724983,-0.574526939158072,-0.416475151734715
"70","Clayton",13063040613,-0.74970980440937,-0.918309569521708,-0.337255144020988,-0.560200791819258,-0.223690010909656,0.478046453246672,-0.333294064672318,0.0267947300358367,-0.986626983771757,0.160213976429314,-0.127601266879918,0.100456998626347,0.308790230502689,-0.806558957027288
"71","Clayton",13063040614,-0.74970980440937,-0.918309569521708,-0.155155202262127,-0.421996649394942,-0.616519637960543,-0.500970043276802,0.169115276847883,0.554740138279951,0.734485520107677,0.286981927832757,-0.127601266879918,-0.0229668249005441,0.689406571901228,0.798785933984454
"72","Clayton",13063040615,-0.630455253542531,-0.899191208596417,0.0604894656102088,-0.421996649394942,-0.730368806236745,0.848162445834815,-0.662472665236355,-0.930414701733866,-0.765735539423594,-0.059517139336652,-0.954348946258027,0.234166140780478,0.157979982024023,0.10863766308221
"73","Clayton",13063040616,-0.647491617952079,-0.880072847671125,-0.725415546191193,-0.406050017576752,-1.00934926501143,-0.739754554623991,-0.524209614449995,-0.224842800996404,-0.489621233988391,0.0418972217861017,-0.935559226272162,0.0490304054901421,-0.56016405835058,-0.0864042395640766
"74","Clayton",13063040617,-0.630455253542531,-0.899191208596417,-0.734999753652186,-0.406050017576752,1.13335779162977,-2.07694781816825,-0.26295675685949,-1.85801971808801,0.458371214672474,-3.1,-0.954348946258027,-3.1,-1.50811419164506,0.5737375847772
"75","Clayton",13063040619,-0.144918867870399,-0.832276945357897,-0.528939293240843,-0.916342235758839,-0.759366775069957,0.621317160054986,-0.966329834987772,-0.693579378409403,-1.24433366884461,-0.507430567628814,-1.09527184615202,-1.01035741311567,0.236975826465229,-0.0263913464421423
"76","Clayton",13063040620,-0.144918867870399,-0.832276945357897,-0.706247131269208,-1.03859974636496,-1.40217889206232,-1.09793132164477,-0.805558845701308,0.184684945585478,-0.16748787764732,0.40529868247597,-1.09527184615202,0.511869743715982,0.445237598173864,-1.85678458666114
"77","Clayton",13063040621,-0.604900706928207,-0.51682399009059,-0.907515487950055,-1.11301736151652,-1.29504353923026,-0.0114617950150647,-0.117258047818632,0.20935529176511,0.329517872136045,-0.0003587620150457,0.0321113529999441,-0.341811702345012,0.043076935564086,0.198657002765111
"78","Clayton",13063040622,-0.502682520470917,-0.593297433791755,-0.87397076183658,-1.05986192212255,-0.00941930524553606,-0.0830971484192213,-0.499089147373985,-0.634370547578288,-0.664493627430687,-1.40325742421314,-0.212155006816316,-0.218387878818121,-1.21367513509147,-0.10140746284456
"79","Cobb",13067030101,1.08169936961709,1.39501210243854,1.18184173854636,0.954729230908812,0.776239948856238,0.10793046065853,0.254524864906318,0.431388407381793,0.430759784128953,0.599676207961248,0.934017912321517,-0.55780339351707,0.280064468887705,0.843795603825904
"80","Cobb",13067030103,0.894299361112058,0.926612259768904,0.855978684872604,0.247761886969046,0.954798870243005,0.931737024806331,0.917705195712984,0.456058753561425,0.651651228477116,0.701090569084001,0.680356692512325,0.357589964307369,0.502689121403832,0.633750477899135
"81","Cobb",13067030104,0.758008445835671,0.592040943576306,0.00231811842571381,-0.21469043575847,0.276274968973291,0.298958069736281,0.877512448391368,-0.432073708905309,0.320314061954872,0.143311582908856,0.473669772667797,0.25473677803496,0.179524303235261,-0.161420355966494
"82","Cobb",13067030106,0.758008445835671,0.592040943576306,-0.0502320910829093,-0.21469043575847,-0.295113579464363,0.430289550977235,0.51075362908162,-0.32352418571493,-0.600066956162472,0.498261846838494,0.473669772667797,-0.300670427836048,-0.473986773505628,-0.356462258612781
